species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_II_116	0_pi_II_368	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_II_116	4_pi_II_368	4_pi_between	4_pi_total
inachis_io	TRINITY_DN19913_c6_g1(+)	io.TRINITY_DN19913_c6_g1	NA	268	0	0	268	511	511	0	0	0	0	0.0	0.0	0.0	0.0	127	125	0	2	0	0	0.0	0.01574803	0.00787402	0.00787402
inachis_io	TRINITY_DN19913_c8_g1(+)	io.TRINITY_DN19913_c8_g1	NA	564	0	0	564	1082	1081	0	1	0	0	0.0	0.00092421	0.00046211	0.00046211	239	237	1	1	0	0	0.0041841	0.0041841	0.0041841	0.0041841
inachis_io	TRINITY_DN19914_c0_g1(+)	io.TRINITY_DN19914_c0_g1	NA	863	0	0	863	1642	1636	2	2	2	0	0.00243605	0.00243605	0.00182704	0.00203004	341	334	1	2	4	0	0.01466276	0.01759531	0.01026393	0.01221896
inachis_io	TRINITY_DN19915_c2_g1(+)	io.TRINITY_DN19915_c2_g1	OG0001924	352	0	0	352	677	677	0	0	0	0	0.0	0.0	0.0	0.0	173	171	1	1	0	0	0.00578035	0.00578035	0.00578035	0.00578035
inachis_io	TRINITY_DN19915_c3_g1(+)	io.TRINITY_DN19915_c3_g1	NA	287	0	0	287	553	553	0	0	0	0	0.0	0.0	0.0	0.0	127	125	1	1	0	0	0.00787402	0.00787402	0.00787402	0.00787402
inachis_io	TRINITY_DN19915_c3_g2(+)	io.TRINITY_DN19915_c3_g2	NA	162	0	0	162	312	312	0	0	0	0	0.0	0.0	0.0	0.0	62	62	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19915_c4_g1(+)	io.TRINITY_DN19915_c4_g1	NA	307	0	0	307	587	586	1	0	0	0	0.00170358	0.0	0.00085179	0.00085179	138	138	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19916_c2_g1(+)	io.TRINITY_DN19916_c2_g1	NA	236	0	0	236	439	439	0	0	0	0	0.0	0.0	0.0	0.0	82	81	1	0	0	0	0.01219512	0.0	0.00609756	0.00609756
inachis_io	TRINITY_DN19916_c2_g3(+)	io.TRINITY_DN19916_c2_g3	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
inachis_io	TRINITY_DN19916_c2_g4(+)	io.TRINITY_DN19916_c2_g4	NA	70	0	0	70	140	139	0	0	1	0	0.00714286	0.00714286	0.00357143	0.00476191	24	24	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19918_c1_g1(+)	io.TRINITY_DN19918_c1_g1	NA	898	0	1	897	1728	1718	4	5	1	0	0.00289352	0.00347222	0.00289352	0.00298997	223	223	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19919_c2_g1(-)	io.TRINITY_DN19919_c2_g1	NA	40	0	0	40	76	76	0	0	0	0	0.0	0.0	0.0	0.0	20	20	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19919_c4_g1(-)	io.TRINITY_DN19919_c4_g1	NA	5	0	0	5	9	9	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19919_c5_g1(+)	io.TRINITY_DN19919_c5_g1	OG0003896	609	0	0	609	1170	1170	0	0	0	0	0.0	0.0	0.0	0.0	252	249	1	0	0	2	0.00396825	0.0	0.00992063	0.00727513
inachis_io	TRINITY_DN19919_c5_g3(+)	io.TRINITY_DN19919_c5_g3	OG0002961	576	0	0	576	1110	1110	0	0	0	0	0.0	0.0	0.0	0.0	250	249	0	0	0	1	0.0	0.0	0.004	0.00266667
inachis_io	TRINITY_DN19920_c1_g1(+)	io.TRINITY_DN19920_c1_g1	NA	6	0	0	6	13	13	0	0	0	0	0.0	0.0	0.0	0.0	2	2	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19920_c1_g2(+)	io.TRINITY_DN19920_c1_g2	NA	171	0	0	171	325	324	0	0	0	1	0.0	0.0	0.00307692	0.00205128	56	55	0	0	0	1	0.0	0.0	0.01785714	0.01190476
inachis_io	TRINITY_DN19920_c3_g1(+)	io.TRINITY_DN19920_c3_g1	NA	544	0	0	544	1061	1060	1	0	0	0	0.00094251	0.0	0.00047125	0.00047125	226	224	1	0	1	0	0.00884956	0.00442478	0.00442478	0.00516224
inachis_io	TRINITY_DN19921_c0_g1(+)	io.TRINITY_DN19921_c0_g1	NA	166	0	0	166	325	325	0	0	0	0	0.0	0.0	0.0	0.0	83	83	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19922_c3_g2(+)	io.TRINITY_DN19922_c3_g2	NA	8	0	0	8	13	13	0	0	0	0	0.0	0.0	0.0	0.0	3	3	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19922_c4_g1(+)	io.TRINITY_DN19922_c4_g1	NA	353	0	0	353	679	678	1	0	0	0	0.00147275	0.0	0.00073638	0.00073638	212	211	0	1	0	0	0.0	0.00471698	0.00235849	0.00235849
inachis_io	TRINITY_DN19922_c5_g1(+)	io.TRINITY_DN19922_c5_g1	NA	377	0	0	377	736	736	0	0	0	0	0.0	0.0	0.0	0.0	181	180	1	0	0	0	0.00552486	0.0	0.00276243	0.00276243
inachis_io	TRINITY_DN19922_c5_g3(+)	io.TRINITY_DN19922_c5_g3	OG0002003	445	0	0	445	840	840	0	0	0	0	0.0	0.0	0.0	0.0	176	175	0	1	0	0	0.0	0.00568182	0.00284091	0.00284091
inachis_io	TRINITY_DN19923_c0_g1(+)	io.TRINITY_DN19923_c0_g1	NA	151	0	0	151	292	292	0	0	0	0	0.0	0.0	0.0	0.0	52	52	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19923_c5_g1(+)	io.TRINITY_DN19923_c5_g1	NA	278	0	0	278	542	541	1	0	0	0	0.00184502	0.0	0.00092251	0.00092251	78	78	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19923_c5_g2(+)	io.TRINITY_DN19923_c5_g2	NA	316	0	0	316	626	626	0	0	0	0	0.0	0.0	0.0	0.0	158	158	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19923_c5_g6(+)	io.TRINITY_DN19923_c5_g6	NA	262	0	0	262	491	491	0	0	0	0	0.0	0.0	0.0	0.0	89	85	1	3	0	0	0.01123596	0.03370787	0.02247191	0.02247191
inachis_io	TRINITY_DN19924_c6_g1(+)	io.TRINITY_DN19924_c6_g1	NA	296	0	0	296	563	563	0	0	0	0	0.0	0.0	0.0	0.0	115	113	0	2	0	0	0.0	0.0173913	0.00869565	0.00869565
inachis_io	TRINITY_DN19924_c7_g1(+)	io.TRINITY_DN19924_c7_g1	NA	430	0	1	429	829	829	0	0	0	0	0.0	0.0	0.0	0.0	191	187	1	1	2	0	0.01570681	0.01570681	0.0104712	0.0122164
inachis_io	TRINITY_DN19925_c0_g1(+)	io.TRINITY_DN19925_c0_g1	NA	230	0	0	230	450	450	0	0	0	0	0.0	0.0	0.0	0.0	113	113	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19926_c2_g1(+)	io.TRINITY_DN19926_c2_g1	NA	134	0	0	134	255	255	0	0	0	0	0.0	0.0	0.0	0.0	45	43	1	1	0	0	0.02222222	0.02222222	0.02222222	0.02222222
inachis_io	TRINITY_DN19926_c3_g1(+)	io.TRINITY_DN19926_c3_g1	OG0002166	726	0	0	726	1405	1404	0	1	0	0	0.0	0.00071174	0.00035587	0.00035587	321	321	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19926_c4_g1(+)	io.TRINITY_DN19926_c4_g1	NA	110	0	0	110	210	210	0	0	0	0	0.0	0.0	0.0	0.0	44	43	1	0	0	0	0.02272727	0.0	0.01136364	0.01136364
inachis_io	TRINITY_DN19928_c3_g4(+)	io.TRINITY_DN19928_c3_g4	NA	376	0	0	376	725	725	0	0	0	0	0.0	0.0	0.0	0.0	171	169	0	0	2	0	0.01169591	0.01169591	0.00584795	0.00779727
inachis_io	TRINITY_DN19928_c3_g5(+)	io.TRINITY_DN19928_c3_g5	NA	73	0	0	73	134	134	0	0	0	0	0.0	0.0	0.0	0.0	27	26	0	1	0	0	0.0	0.03703704	0.01851852	0.01851852
inachis_io	TRINITY_DN19929_c0_g1(+)	io.TRINITY_DN19929_c0_g1	NA	212	0	1	211	381	367	1	5	8	0	0.02362205	0.03412073	0.0183727	0.02187226	76	72	0	1	3	0	0.03947368	0.05263158	0.02631579	0.03289474
inachis_io	TRINITY_DN19929_c0_g2(+)	io.TRINITY_DN19929_c0_g2	NA	293	0	0	293	565	565	0	0	0	0	0.0	0.0	0.0	0.0	106	105	0	1	0	0	0.0	0.00943396	0.00471698	0.00471698
inachis_io	TRINITY_DN19930_c4_g3(+)	io.TRINITY_DN19930_c4_g3	NA	496	0	0	496	969	969	0	0	0	0	0.0	0.0	0.0	0.0	198	197	1	0	0	0	0.00505051	0.0	0.00252525	0.00252525
inachis_io	TRINITY_DN19930_c5_g1(+)	io.TRINITY_DN19930_c5_g1	NA	283	0	0	283	534	532	0	1	0	1	0.0	0.00187266	0.00280899	0.00218477	162	160	1	0	0	1	0.00617284	0.0	0.00925926	0.00720165
inachis_io	TRINITY_DN19931_c0_g1(+)	io.TRINITY_DN19931_c0_g1	NA	375	0	0	375	711	711	0	0	0	0	0.0	0.0	0.0	0.0	219	215	0	1	0	3	0.0	0.00456621	0.01598174	0.01141553
inachis_io	TRINITY_DN19932_c0_g2(+)	io.TRINITY_DN19932_c0_g2	NA	573	0	0	573	1113	1112	0	1	0	0	0.0	0.00089847	0.00044924	0.00044924	275	271	0	2	2	0	0.00727273	0.01454545	0.00727273	0.00848485
inachis_io	TRINITY_DN19933_c0_g1(+)	io.TRINITY_DN19933_c0_g1	NA	272	0	0	272	512	512	0	0	0	0	0.0	0.0	0.0	0.0	113	113	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19933_c0_g2(+)	io.TRINITY_DN19933_c0_g2	NA	279	0	0	279	535	534	0	1	0	0	0.0	0.00186916	0.00093458	0.00093458	122	119	2	1	0	0	0.01639344	0.00819672	0.01229508	0.01229508
inachis_io	TRINITY_DN19934_c0_g1(+)	io.TRINITY_DN19934_c0_g1	OG0002603	796	0	0	796	1529	1527	2	0	0	0	0.00130804	0.0	0.00065402	0.00065402	330	328	1	1	0	0	0.0030303	0.0030303	0.0030303	0.0030303
inachis_io	TRINITY_DN19936_c1_g1(+)	io.TRINITY_DN19936_c1_g1	NA	293	0	0	293	560	558	1	1	0	0	0.00178571	0.00178571	0.00178571	0.00178571	85	84	1	0	0	0	0.01176471	0.0	0.00588235	0.00588235
inachis_io	TRINITY_DN19936_c1_g2(+)	io.TRINITY_DN19936_c1_g2	NA	608	1	0	607	1173	1171	0	2	0	0	0.0	0.00170503	0.00085251	0.00085251	270	269	1	0	0	0	0.0037037	0.0	0.00185185	0.00185185
inachis_io	TRINITY_DN19937_c0_g1(+)	io.TRINITY_DN19937_c0_g1	NA	457	0	0	457	879	878	1	0	0	0	0.00113766	0.0	0.00056883	0.00056883	215	212	1	1	1	0	0.00930233	0.00930233	0.00697674	0.00775194
inachis_io	TRINITY_DN19938_c0_g1(+)	io.TRINITY_DN19938_c0_g1	NA	54	0	0	54	104	104	0	0	0	0	0.0	0.0	0.0	0.0	29	29	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19939_c0_g1(+)	io.TRINITY_DN19939_c0_g1	NA	885	0	0	885	1702	1698	0	2	0	2	0.0	0.00117509	0.00176263	0.00137093	364	362	1	1	0	0	0.00274725	0.00274725	0.00274725	0.00274725
inachis_io	TRINITY_DN19940_c4_g1(+)	io.TRINITY_DN19940_c4_g1	OG0001697	443	0	0	443	839	839	0	0	0	0	0.0	0.0	0.0	0.0	163	160	0	1	2	0	0.01226994	0.01840491	0.00920245	0.01124744
inachis_io	TRINITY_DN19940_c5_g2(+)	io.TRINITY_DN19940_c5_g2	NA	193	0	0	193	375	375	0	0	0	0	0.0	0.0	0.0	0.0	99	98	0	1	0	0	0.0	0.01010101	0.00505051	0.00505051
inachis_io	TRINITY_DN19940_c6_g1(+)	io.TRINITY_DN19940_c6_g1	NA	368	0	0	368	713	711	2	0	0	0	0.00280505	0.0	0.00140252	0.00140252	116	115	0	1	0	0	0.0	0.00862069	0.00431034	0.00431034
inachis_io	TRINITY_DN19940_c7_g2(+)	io.TRINITY_DN19940_c7_g2	NA	751	0	0	751	1420	1416	0	2	0	2	0.0	0.00140845	0.00211268	0.00164319	275	271	0	4	0	0	0.0	0.01454545	0.00727273	0.00727273
inachis_io	TRINITY_DN19941_c0_g1(+)	io.TRINITY_DN19941_c0_g1	OG0004311	777	0	0	777	1498	1497	0	0	1	0	0.00066756	0.00066756	0.00033378	0.00044504	229	224	2	2	1	0	0.01310044	0.01310044	0.01091703	0.01164483
inachis_io	TRINITY_DN19942_c0_g1(+)	io.TRINITY_DN19942_c0_g1	NA	790	0	0	790	1510	1510	0	0	0	0	0.0	0.0	0.0	0.0	447	443	1	1	1	1	0.00447427	0.00447427	0.00559284	0.00521998
inachis_io	TRINITY_DN19944_c3_g1(+)	io.TRINITY_DN19944_c3_g1	NA	230	0	0	230	435	435	0	0	0	0	0.0	0.0	0.0	0.0	100	100	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19944_c3_g4(+)	io.TRINITY_DN19944_c3_g4	NA	168	0	0	168	339	339	0	0	0	0	0.0	0.0	0.0	0.0	86	86	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19945_c2_g1(+)	io.TRINITY_DN19945_c2_g1	NA	885	0	0	885	1716	1716	0	0	0	0	0.0	0.0	0.0	0.0	423	421	0	0	2	0	0.00472813	0.00472813	0.00236407	0.00315209
inachis_io	TRINITY_DN19946_c5_g1(+)	io.TRINITY_DN19946_c5_g1	OG0001707	178	0	0	178	326	326	0	0	0	0	0.0	0.0	0.0	0.0	88	87	0	0	1	0	0.01136364	0.01136364	0.00568182	0.00757576
inachis_io	TRINITY_DN19947_c0_g1(+)	io.TRINITY_DN19947_c0_g1	NA	468	0	0	468	897	897	0	0	0	0	0.0	0.0	0.0	0.0	241	239	0	1	1	0	0.00414938	0.00829876	0.00414938	0.00484094
inachis_io	TRINITY_DN19948_c10_g2(+)	io.TRINITY_DN19948_c10_g2	NA	384	0	0	384	751	751	0	0	0	0	0.0	0.0	0.0	0.0	175	173	0	0	0	2	0.0	0.0	0.01142857	0.00761905
inachis_io	TRINITY_DN19949_c3_g1(+)	io.TRINITY_DN19949_c3_g1	OG0004141	314	0	0	314	588	588	0	0	0	0	0.0	0.0	0.0	0.0	178	175	1	2	0	0	0.00561798	0.01123596	0.00842697	0.00842697
inachis_io	TRINITY_DN19950_c0_g2(+)	io.TRINITY_DN19950_c0_g2	OG0003669	1147	0	0	1147	2188	2187	0	1	0	0	0.0	0.00045704	0.00022852	0.00022852	401	397	1	0	1	2	0.00498753	0.00249377	0.0074813	0.00623442
inachis_io	TRINITY_DN19952_c0_g1(+)	io.TRINITY_DN19952_c0_g1	NA	237	0	0	237	448	448	0	0	0	0	0.0	0.0	0.0	0.0	78	78	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19952_c0_g2(+)	io.TRINITY_DN19952_c0_g2	NA	279	0	0	279	536	532	2	2	0	0	0.00373134	0.00373134	0.00373134	0.00373134	86	86	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19952_c0_g3(-)	io.TRINITY_DN19952_c0_g3	NA	52	0	0	52	101	100	0	0	1	0	0.00990099	0.00990099	0.0049505	0.00660066	15	15	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19952_c1_g1(+)	io.TRINITY_DN19952_c1_g1	NA	1059	0	0	1059	2011	2011	0	0	0	0	0.0	0.0	0.0	0.0	441	434	5	1	1	0	0.01360544	0.00453515	0.00793651	0.00831444
inachis_io	TRINITY_DN19953_c0_g1(+)	io.TRINITY_DN19953_c0_g1	NA	79	0	0	79	148	148	0	0	0	0	0.0	0.0	0.0	0.0	30	30	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19954_c0_g1(+)	io.TRINITY_DN19954_c0_g1	NA	1332	0	0	1332	2534	2532	2	0	0	0	0.00078927	0.0	0.00039463	0.00039463	579	567	5	5	2	0	0.01208981	0.01208981	0.01036269	0.0109384
inachis_io	TRINITY_DN19955_c2_g1(+)	io.TRINITY_DN19955_c2_g1	NA	185	0	0	185	349	348	0	1	0	0	0.0	0.00286533	0.00143266	0.00143266	100	100	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19955_c2_g3(-)	io.TRINITY_DN19955_c2_g3	NA	56	0	0	56	104	104	0	0	0	0	0.0	0.0	0.0	0.0	26	26	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19955_c2_g4(+)	io.TRINITY_DN19955_c2_g4	NA	396	0	0	396	763	762	0	1	0	0	0.0	0.00131062	0.00065531	0.00065531	181	180	0	1	0	0	0.0	0.00552486	0.00276243	0.00276243
inachis_io	TRINITY_DN19956_c0_g1(-)	io.TRINITY_DN19956_c0_g1	NA	33	0	0	33	67	67	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19957_c2_g2(+)	io.TRINITY_DN19957_c2_g2	NA	206	0	0	206	388	388	0	0	0	0	0.0	0.0	0.0	0.0	52	52	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19957_c2_g3(-)	io.TRINITY_DN19957_c2_g3	NA	38	0	0	38	60	56	2	2	0	0	0.03333333	0.03333333	0.03333333	0.03333333	12	12	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19957_c2_g4(+)	io.TRINITY_DN19957_c2_g4	NA	82	0	2	80	141	135	2	1	3	0	0.03546099	0.02836879	0.0212766	0.0248227	39	37	0	1	1	0	0.02564103	0.05128205	0.02564103	0.02991453
inachis_io	TRINITY_DN19958_c1_g1(+)	io.TRINITY_DN19958_c1_g1	OG0001354	369	0	0	369	696	696	0	0	0	0	0.0	0.0	0.0	0.0	158	155	1	0	0	2	0.00632911	0.0	0.01582278	0.01160337
inachis_io	TRINITY_DN19958_c1_g2(+)	io.TRINITY_DN19958_c1_g2	NA	133	0	0	133	268	268	0	0	0	0	0.0	0.0	0.0	0.0	71	71	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19959_c0_g1(+)	io.TRINITY_DN19959_c0_g1	NA	614	0	0	614	1192	1191	0	0	1	0	0.00083893	0.00083893	0.00041946	0.00055928	272	271	0	1	0	0	0.0	0.00367647	0.00183824	0.00183824
inachis_io	TRINITY_DN19960_c0_g1(+)	io.TRINITY_DN19960_c0_g1	NA	308	0	0	308	586	586	0	0	0	0	0.0	0.0	0.0	0.0	203	201	0	2	0	0	0.0	0.00985222	0.00492611	0.00492611
inachis_io	TRINITY_DN19961_c3_g2(+)	io.TRINITY_DN19961_c3_g2	OG0002877	243	0	0	243	465	465	0	0	0	0	0.0	0.0	0.0	0.0	145	144	0	0	1	0	0.00689655	0.00689655	0.00344828	0.0045977
inachis_io	TRINITY_DN19961_c4_g1(+)	io.TRINITY_DN19961_c4_g1	NA	719	0	0	719	1383	1383	0	0	0	0	0.0	0.0	0.0	0.0	316	314	0	1	0	1	0.0	0.00316456	0.00474684	0.00369199
inachis_io	TRINITY_DN19961_c4_g4(-)	io.TRINITY_DN19961_c4_g4	NA	27	0	0	27	53	53	0	0	0	0	0.0	0.0	0.0	0.0	18	18	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19961_c4_g5(+)	io.TRINITY_DN19961_c4_g5	NA	83	0	0	83	159	158	0	0	0	1	0.0	0.0	0.00628931	0.00419287	32	31	0	1	0	0	0.0	0.03125	0.015625	0.015625
inachis_io	TRINITY_DN19962_c0_g1(+)	io.TRINITY_DN19962_c0_g1	NA	300	0	0	300	578	578	0	0	0	0	0.0	0.0	0.0	0.0	133	132	1	0	0	0	0.0075188	0.0	0.0037594	0.0037594
inachis_io	TRINITY_DN19962_c2_g3(+)	io.TRINITY_DN19962_c2_g3	OG0004360	319	0	0	319	616	616	0	0	0	0	0.0	0.0	0.0	0.0	151	150	1	0	0	0	0.00662252	0.0	0.00331126	0.00331126
inachis_io	TRINITY_DN19963_c0_g2(+)	io.TRINITY_DN19963_c0_g2	NA	550	0	0	550	1047	1042	1	4	0	0	0.00095511	0.00382044	0.00238777	0.00238777	249	248	1	0	0	0	0.00401606	0.0	0.00200803	0.00200803
inachis_io	TRINITY_DN19964_c0_g1(+)	io.TRINITY_DN19964_c0_g1	NA	844	0	0	844	1608	1607	0	1	0	0	0.0	0.00062189	0.00031095	0.00031095	430	427	2	0	1	0	0.00697674	0.00232558	0.00348837	0.00387597
inachis_io	TRINITY_DN19965_c0_g2(+)	io.TRINITY_DN19965_c0_g2	NA	320	0	0	320	616	614	2	0	0	0	0.00324675	0.0	0.00162338	0.00162338	112	112	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19966_c0_g1(+)	io.TRINITY_DN19966_c0_g1	NA	319	0	0	319	618	618	0	0	0	0	0.0	0.0	0.0	0.0	150	146	2	0	2	0	0.02666667	0.01333333	0.01333333	0.01555555
inachis_io	TRINITY_DN19967_c2_g1(+)	io.TRINITY_DN19967_c2_g1	NA	75	0	0	75	150	150	0	0	0	0	0.0	0.0	0.0	0.0	32	32	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19967_c2_g2(+)	io.TRINITY_DN19967_c2_g2	NA	94	0	0	94	180	180	0	0	0	0	0.0	0.0	0.0	0.0	48	47	1	0	0	0	0.02083333	0.0	0.01041667	0.01041667
inachis_io	TRINITY_DN19969_c2_g1(+)	io.TRINITY_DN19969_c2_g1	NA	192	0	0	192	370	369	1	0	0	0	0.0027027	0.0	0.00135135	0.00135135	102	102	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19970_c0_g1(+)	io.TRINITY_DN19970_c0_g1	NA	1609	0	0	1609	3057	3056	1	0	0	0	0.00032712	0.0	0.00016356	0.00016356	655	648	3	4	0	0	0.00458015	0.00610687	0.00534351	0.00534351
inachis_io	TRINITY_DN19971_c0_g2(+)	io.TRINITY_DN19971_c0_g2	NA	176	0	0	176	319	319	0	0	0	0	0.0	0.0	0.0	0.0	79	77	1	1	0	0	0.01265823	0.01265823	0.01265823	0.01265823
inachis_io	TRINITY_DN19971_c0_g3(+)	io.TRINITY_DN19971_c0_g3	NA	75	0	0	75	141	141	0	0	0	0	0.0	0.0	0.0	0.0	46	46	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19972_c0_g1(+)	io.TRINITY_DN19972_c0_g1	NA	1336	0	1	1335	2530	2529	1	0	0	0	0.00039526	0.0	0.00019763	0.00019763	679	673	2	1	0	3	0.00294551	0.00147275	0.00662739	0.00515464
inachis_io	TRINITY_DN19973_c0_g1(+)	io.TRINITY_DN19973_c0_g1	OG0003504	748	0	0	748	1437	1436	1	0	0	0	0.00069589	0.0	0.00034795	0.00034795	329	329	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19974_c0_g1(+)	io.TRINITY_DN19974_c0_g1	NA	496	0	1	495	955	954	0	0	1	0	0.00104712	0.00104712	0.00052356	0.00069808	188	187	0	1	0	0	0.0	0.00531915	0.00265957	0.00265957
inachis_io	TRINITY_DN19974_c1_g1(+)	io.TRINITY_DN19974_c1_g1	NA	576	0	0	576	1097	1095	1	1	0	0	0.00091158	0.00091158	0.00091158	0.00091158	306	306	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19974_c1_g4(+)	io.TRINITY_DN19974_c1_g4	NA	400	0	0	400	772	769	0	3	0	0	0.0	0.00388601	0.00194301	0.00194301	125	125	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19975_c0_g1(+)	io.TRINITY_DN19975_c0_g1	NA	825	0	0	825	1576	1572	4	0	0	0	0.00253807	0.0	0.00126904	0.00126904	314	311	2	0	1	0	0.00955414	0.00318471	0.00477707	0.00530785
inachis_io	TRINITY_DN19976_c0_g1(+)	io.TRINITY_DN19976_c0_g1	NA	1279	0	0	1279	2476	2476	0	0	0	0	0.0	0.0	0.0	0.0	555	548	2	5	0	0	0.0036036	0.00900901	0.00630631	0.00630631
inachis_io	TRINITY_DN19976_c0_g2(+)	io.TRINITY_DN19976_c0_g2	OG0002954	475	0	0	475	906	906	0	0	0	0	0.0	0.0	0.0	0.0	193	192	0	1	0	0	0.0	0.00518135	0.00259067	0.00259067
inachis_io	TRINITY_DN19978_c1_g2(+)	io.TRINITY_DN19978_c1_g2	NA	130	0	0	130	247	247	0	0	0	0	0.0	0.0	0.0	0.0	58	57	0	1	0	0	0.0	0.01724138	0.00862069	0.00862069
inachis_io	TRINITY_DN19979_c3_g1(-)	io.TRINITY_DN19979_c3_g1	NA	21	0	0	21	40	39	0	0	1	0	0.025	0.025	0.0125	0.01666667	8	8	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19979_c3_g2(+)	io.TRINITY_DN19979_c3_g2	NA	235	0	0	235	436	434	1	1	0	0	0.00229358	0.00229358	0.00229358	0.00229358	66	64	2	0	0	0	0.03030303	0.0	0.01515152	0.01515152
inachis_io	TRINITY_DN19980_c0_g1(+)	io.TRINITY_DN19980_c0_g1	NA	159	0	0	159	293	292	1	0	0	0	0.00341297	0.0	0.00170648	0.00170648	44	44	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19981_c1_g1(+)	io.TRINITY_DN19981_c1_g1	NA	289	0	0	289	554	554	0	0	0	0	0.0	0.0	0.0	0.0	127	121	2	4	0	0	0.01574803	0.03149606	0.02362205	0.02362205
inachis_io	TRINITY_DN19982_c1_g3(+)	io.TRINITY_DN19982_c1_g3	NA	576	0	0	576	1116	1115	0	1	0	0	0.0	0.00089606	0.00044803	0.00044803	309	305	2	1	0	1	0.00647249	0.00323625	0.00809061	0.00701186
inachis_io	TRINITY_DN19983_c2_g2(+)	io.TRINITY_DN19983_c2_g2	OG0003646	668	0	0	668	1301	1300	1	0	0	0	0.00076864	0.0	0.00038432	0.00038432	279	277	1	1	0	0	0.00358423	0.00358423	0.00358423	0.00358423
inachis_io	TRINITY_DN19983_c2_g3(-)	io.TRINITY_DN19983_c2_g3	NA	62	0	0	62	117	117	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
inachis_io	TRINITY_DN19983_c3_g1(+)	io.TRINITY_DN19983_c3_g1	NA	116	2	1	113	186	177	1	3	5	0	0.03225806	0.04301075	0.02419355	0.02867383	39	35	0	0	4	0	0.1025641	0.1025641	0.05128205	0.06837607
inachis_io	TRINITY_DN19983_c3_g2(+)	io.TRINITY_DN19983_c3_g2	NA	237	0	0	237	456	455	0	1	0	0	0.0	0.00219298	0.00109649	0.00109649	64	64	0	0	0	0	0.0	0.0	0.0	0.0
