species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_OV_231	0_pi_OV_353	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_OV_231	4_pi_OV_353	4_pi_between	4_pi_total
ochlodes_venatus	TRINITY_DN24583_c1_g2(+)	venatus.TRINITY_DN24583_c1_g2	NA	358	0	0	358	651	651	0	0	0	0	0.0	0.0	0.0	0.0	130	124	1	2	3	0	0.03076923	0.03846154	0.02307692	0.02692308
ochlodes_venatus	TRINITY_DN24583_c1_g3(+)	venatus.TRINITY_DN24583_c1_g3	NA	50	0	1	49	81	76	1	3	1	0	0.02469136	0.04938272	0.0308642	0.03292181	20	18	0	2	0	0	0.0	0.1	0.05	0.05
ochlodes_venatus	TRINITY_DN24584_c1_g1(+)	venatus.TRINITY_DN24584_c1_g1	NA	129	0	0	129	246	246	0	0	0	0	0.0	0.0	0.0	0.0	58	55	1	1	1	0	0.03448276	0.03448276	0.02586207	0.02873563
ochlodes_venatus	TRINITY_DN24584_c1_g2(+)	venatus.TRINITY_DN24584_c1_g2	OG0002301	477	0	0	477	910	910	0	0	0	0	0.0	0.0	0.0	0.0	231	224	0	6	1	0	0.004329	0.03030303	0.01515152	0.01587302
ochlodes_venatus	TRINITY_DN24585_c0_g1(+)	venatus.TRINITY_DN24585_c0_g1	NA	220	0	0	220	410	408	1	1	0	0	0.00243902	0.00243902	0.00243902	0.00243902	53	50	0	3	0	0	0.0	0.05660377	0.02830189	0.02830189
ochlodes_venatus	TRINITY_DN24585_c0_g2(+)	venatus.TRINITY_DN24585_c0_g2	NA	609	0	0	609	1168	1168	0	0	0	0	0.0	0.0	0.0	0.0	289	281	1	1	6	0	0.02422145	0.02422145	0.01384083	0.01730104
ochlodes_venatus	TRINITY_DN24585_c0_g3(+)	venatus.TRINITY_DN24585_c0_g3	NA	588	0	0	588	1115	1112	1	2	0	0	0.00089686	0.00179372	0.00134529	0.00134529	190	187	0	3	0	0	0.0	0.01578947	0.00789474	0.00789474
ochlodes_venatus	TRINITY_DN24585_c0_g4(+)	venatus.TRINITY_DN24585_c0_g4	NA	220	0	0	220	415	414	0	0	1	0	0.00240964	0.00240964	0.00120482	0.00160643	86	85	0	0	1	0	0.01162791	0.01162791	0.00581395	0.00775194
ochlodes_venatus	TRINITY_DN24586_c0_g2(+)	venatus.TRINITY_DN24586_c0_g2	NA	236	0	0	236	449	449	0	0	0	0	0.0	0.0	0.0	0.0	93	90	2	0	1	0	0.03225806	0.01075269	0.01612903	0.01792114
ochlodes_venatus	TRINITY_DN24587_c0_g1(+)	venatus.TRINITY_DN24587_c0_g1	NA	189	0	0	189	344	344	0	0	0	0	0.0	0.0	0.0	0.0	105	99	1	1	2	2	0.02857143	0.02857143	0.03809524	0.03492064
ochlodes_venatus	TRINITY_DN24588_c0_g1(+)	venatus.TRINITY_DN24588_c0_g1	NA	275	0	0	275	506	506	0	0	0	0	0.0	0.0	0.0	0.0	123	114	3	6	0	0	0.02439024	0.04878049	0.03658537	0.03658537
ochlodes_venatus	TRINITY_DN24588_c1_g1(+)	venatus.TRINITY_DN24588_c1_g1	NA	251	0	0	251	496	496	0	0	0	0	0.0	0.0	0.0	0.0	110	108	0	0	2	0	0.01818182	0.01818182	0.00909091	0.01212121
ochlodes_venatus	TRINITY_DN24589_c0_g1(+)	venatus.TRINITY_DN24589_c0_g1	NA	242	0	0	242	453	453	0	0	0	0	0.0	0.0	0.0	0.0	100	97	0	2	1	0	0.01	0.03	0.015	0.01666667
ochlodes_venatus	TRINITY_DN24590_c0_g1(+)	venatus.TRINITY_DN24590_c0_g1	NA	262	2	0	260	472	465	3	2	2	0	0.01059322	0.00847458	0.00741525	0.00812147	103	101	1	0	0	1	0.00970874	0.0	0.01456311	0.01132686
ochlodes_venatus	TRINITY_DN24591_c1_g1(+)	venatus.TRINITY_DN24591_c1_g1	NA	464	0	0	464	916	916	0	0	0	0	0.0	0.0	0.0	0.0	231	230	0	1	0	0	0.0	0.004329	0.0021645	0.0021645
ochlodes_venatus	TRINITY_DN24591_c1_g2(+)	venatus.TRINITY_DN24591_c1_g2	NA	463	0	0	463	910	910	0	0	0	0	0.0	0.0	0.0	0.0	229	226	0	2	1	0	0.00436681	0.01310044	0.00655022	0.00727802
ochlodes_venatus	TRINITY_DN24592_c2_g2(+)	venatus.TRINITY_DN24592_c2_g2	NA	307	0	0	307	591	590	1	0	0	0	0.00169205	0.0	0.00084602	0.00084602	161	160	1	0	0	0	0.00621118	0.0	0.00310559	0.00310559
ochlodes_venatus	TRINITY_DN24592_c2_g3(+)	venatus.TRINITY_DN24592_c2_g3	NA	440	0	0	440	814	808	5	1	0	0	0.00614251	0.0012285	0.0036855	0.0036855	170	157	7	3	2	1	0.05294118	0.02941176	0.04117647	0.04117647
ochlodes_venatus	TRINITY_DN24592_c3_g1(+)	venatus.TRINITY_DN24592_c3_g1	NA	316	0	0	316	595	595	0	0	0	0	0.0	0.0	0.0	0.0	125	120	1	4	0	0	0.008	0.032	0.02	0.02
ochlodes_venatus	TRINITY_DN24595_c0_g1(+)	venatus.TRINITY_DN24595_c0_g1	NA	631	0	1	630	1175	1171	2	2	0	0	0.00170213	0.00170213	0.00170213	0.00170213	275	269	1	2	3	0	0.01454545	0.01818182	0.01090909	0.01272727
ochlodes_venatus	TRINITY_DN24596_c4_g2(+)	venatus.TRINITY_DN24596_c4_g2	NA	109	0	0	109	211	210	1	0	0	0	0.00473934	0.0	0.00236967	0.00236967	45	44	0	1	0	0	0.0	0.02222222	0.01111111	0.01111111
ochlodes_venatus	TRINITY_DN24597_c0_g1(+)	venatus.TRINITY_DN24597_c0_g1	NA	157	0	0	157	299	299	0	0	0	0	0.0	0.0	0.0	0.0	51	51	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24598_c0_g1(+)	venatus.TRINITY_DN24598_c0_g1	NA	162	0	0	162	295	293	0	1	1	0	0.00338983	0.00677966	0.00338983	0.0039548	59	53	0	1	5	0	0.08474576	0.10169492	0.05084746	0.06497175
ochlodes_venatus	TRINITY_DN24598_c0_g2(+)	venatus.TRINITY_DN24598_c0_g2	NA	185	0	1	184	356	355	0	1	0	0	0.0	0.00280899	0.00140449	0.00140449	83	81	0	1	1	0	0.01204819	0.02409639	0.01204819	0.01405622
ochlodes_venatus	TRINITY_DN24598_c0_g3(+)	venatus.TRINITY_DN24598_c0_g3	NA	755	0	1	754	1417	1403	1	9	0	4	0.00070572	0.00635145	0.00635145	0.00541049	263	254	0	7	0	2	0.0	0.02661597	0.02091255	0.01837769
ochlodes_venatus	TRINITY_DN24599_c2_g1(+)	venatus.TRINITY_DN24599_c2_g1	NA	255	0	0	255	489	489	0	0	0	0	0.0	0.0	0.0	0.0	106	103	0	3	0	0	0.0	0.02830189	0.01415094	0.01415094
ochlodes_venatus	TRINITY_DN24600_c0_g1(+)	venatus.TRINITY_DN24600_c0_g1	NA	548	1	0	547	1003	999	2	2	0	0	0.00199402	0.00199402	0.00199402	0.00199402	286	272	10	3	0	1	0.03496503	0.01048951	0.02622378	0.02505828
ochlodes_venatus	TRINITY_DN24601_c2_g1(+)	venatus.TRINITY_DN24601_c2_g1	NA	35	0	1	34	66	65	0	1	0	0	0.0	0.01515152	0.00757576	0.00757576	10	10	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24602_c0_g2(+)	venatus.TRINITY_DN24602_c0_g2	NA	464	0	1	463	845	833	3	4	5	0	0.00946746	0.01065089	0.00710059	0.00808679	174	170	3	1	0	0	0.01724138	0.00574713	0.01149425	0.01149425
ochlodes_venatus	TRINITY_DN24602_c0_g3(-)	venatus.TRINITY_DN24602_c0_g3	NA	215	0	0	215	414	409	0	5	0	0	0.0	0.01207729	0.00603865	0.00603865	111	110	0	1	0	0	0.0	0.00900901	0.0045045	0.0045045
ochlodes_venatus	TRINITY_DN24604_c2_g1(+)	venatus.TRINITY_DN24604_c2_g1	NA	340	0	0	340	653	651	2	0	0	0	0.00306279	0.0	0.00153139	0.00153139	149	144	4	0	1	0	0.03355705	0.00671141	0.01677852	0.01789709
ochlodes_venatus	TRINITY_DN24605_c0_g1(+)	venatus.TRINITY_DN24605_c0_g1	NA	982	0	0	982	1843	1837	0	6	0	0	0.0	0.00325556	0.00162778	0.00162778	318	310	0	8	0	0	0.0	0.02515723	0.01257862	0.01257862
ochlodes_venatus	TRINITY_DN24605_c0_g2(+)	venatus.TRINITY_DN24605_c0_g2	OG0004348	194	0	0	194	362	362	0	0	0	0	0.0	0.0	0.0	0.0	83	80	1	1	0	1	0.01204819	0.01204819	0.02409639	0.02008032
ochlodes_venatus	TRINITY_DN24605_c0_g4(-)	venatus.TRINITY_DN24605_c0_g4	NA	3	0	0	3	5	5	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24606_c0_g1(+)	venatus.TRINITY_DN24606_c0_g1	NA	244	0	0	244	450	449	0	1	0	0	0.0	0.00222222	0.00111111	0.00111111	122	119	1	1	1	0	0.01639344	0.01639344	0.01229508	0.0136612
ochlodes_venatus	TRINITY_DN24607_c2_g2(+)	venatus.TRINITY_DN24607_c2_g2	NA	80	0	0	80	133	125	1	3	4	0	0.03759398	0.05263158	0.03007519	0.03508772	26	25	0	1	0	0	0.0	0.03846154	0.01923077	0.01923077
ochlodes_venatus	TRINITY_DN24608_c6_g1(+)	venatus.TRINITY_DN24608_c6_g1	NA	395	0	0	395	754	754	0	0	0	0	0.0	0.0	0.0	0.0	165	163	1	0	0	1	0.00606061	0.0	0.00909091	0.00707071
ochlodes_venatus	TRINITY_DN24609_c0_g1(+)	venatus.TRINITY_DN24609_c0_g1	NA	565	0	1	564	1050	1045	3	2	0	0	0.00285714	0.00190476	0.00238095	0.00238095	187	184	2	1	0	0	0.01069519	0.00534759	0.00802139	0.00802139
ochlodes_venatus	TRINITY_DN24610_c1_g1(+)	venatus.TRINITY_DN24610_c1_g1	NA	490	0	0	490	920	917	1	0	2	0	0.00326087	0.00217391	0.00163043	0.00199275	242	236	2	2	1	1	0.01239669	0.01239669	0.01446281	0.0137741
ochlodes_venatus	TRINITY_DN24611_c5_g1(+)	venatus.TRINITY_DN24611_c5_g1	NA	334	0	0	334	628	628	0	0	0	0	0.0	0.0	0.0	0.0	152	149	1	1	1	0	0.01315789	0.01315789	0.00986842	0.01096491
ochlodes_venatus	TRINITY_DN24611_c5_g4(+)	venatus.TRINITY_DN24611_c5_g4	NA	143	0	0	143	281	281	0	0	0	0	0.0	0.0	0.0	0.0	54	54	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24612_c1_g1(+)	venatus.TRINITY_DN24612_c1_g1	NA	221	0	0	221	425	425	0	0	0	0	0.0	0.0	0.0	0.0	133	131	0	2	0	0	0.0	0.01503759	0.0075188	0.0075188
ochlodes_venatus	TRINITY_DN24612_c1_g2(+)	venatus.TRINITY_DN24612_c1_g2	NA	457	0	0	457	864	863	0	1	0	0	0.0	0.00115741	0.0005787	0.0005787	206	198	0	8	0	0	0.0	0.03883495	0.01941748	0.01941748
ochlodes_venatus	TRINITY_DN24613_c1_g1(+)	venatus.TRINITY_DN24613_c1_g1	NA	156	1	0	155	283	282	1	0	0	0	0.00353357	0.0	0.00176678	0.00176678	40	40	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24614_c0_g1(+)	venatus.TRINITY_DN24614_c0_g1	NA	637	0	0	637	1236	1233	0	2	1	0	0.00080906	0.00242718	0.00121359	0.00134843	290	277	1	8	2	2	0.01034483	0.03448276	0.02586207	0.02471264
ochlodes_venatus	TRINITY_DN24615_c0_g1(+)	venatus.TRINITY_DN24615_c0_g1	OG0004073	616	2	0	614	1164	1160	1	1	1	1	0.00171821	0.00171821	0.00214777	0.00200458	264	258	2	3	1	0	0.01136364	0.01515152	0.01136364	0.01199495
ochlodes_venatus	TRINITY_DN24616_c0_g1(+)	venatus.TRINITY_DN24616_c0_g1	NA	425	0	0	425	813	813	0	0	0	0	0.0	0.0	0.0	0.0	245	242	2	0	1	0	0.0122449	0.00408163	0.00612245	0.00680272
ochlodes_venatus	TRINITY_DN24617_c6_g1(+)	venatus.TRINITY_DN24617_c6_g1	NA	36	0	0	36	69	67	0	1	0	1	0.0	0.01449275	0.02173913	0.01690821	21	21	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24617_c7_g1(+)	venatus.TRINITY_DN24617_c7_g1	OG0003604	816	0	0	816	1569	1567	2	0	0	0	0.0012747	0.0	0.00063735	0.00063735	296	290	6	0	0	0	0.02027027	0.0	0.01013514	0.01013514
ochlodes_venatus	TRINITY_DN24617_c8_g1(+)	venatus.TRINITY_DN24617_c8_g1	NA	216	1	0	215	407	402	2	1	2	0	0.00982801	0.00737101	0.00614251	0.00696151	79	78	0	0	1	0	0.01265823	0.01265823	0.00632911	0.00843882
ochlodes_venatus	TRINITY_DN24618_c3_g1(-)	venatus.TRINITY_DN24618_c3_g1	NA	48	0	0	48	94	94	0	0	0	0	0.0	0.0	0.0	0.0	17	17	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24618_c3_g5(+)	venatus.TRINITY_DN24618_c3_g5	NA	417	0	0	417	753	747	1	4	0	1	0.00132802	0.00531208	0.00464807	0.0042054	172	163	0	7	0	2	0.0	0.04069767	0.03197674	0.02810077
ochlodes_venatus	TRINITY_DN24619_c1_g1(+)	venatus.TRINITY_DN24619_c1_g1	NA	151	0	0	151	292	292	0	0	0	0	0.0	0.0	0.0	0.0	76	75	1	0	0	0	0.01315789	0.0	0.00657895	0.00657895
ochlodes_venatus	TRINITY_DN24619_c2_g2(+)	venatus.TRINITY_DN24619_c2_g2	OG0002152	280	0	0	280	509	508	1	0	0	0	0.00196464	0.0	0.00098232	0.00098232	138	133	2	3	0	0	0.01449275	0.02173913	0.01811594	0.01811594
ochlodes_venatus	TRINITY_DN24623_c1_g2(+)	venatus.TRINITY_DN24623_c1_g2	NA	704	0	0	704	1347	1345	0	0	2	0	0.00148478	0.00148478	0.00074239	0.00098985	365	351	5	6	3	0	0.02191781	0.02465753	0.01917808	0.02054794
ochlodes_venatus	TRINITY_DN24624_c0_g1(-)	venatus.TRINITY_DN24624_c0_g1	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN24625_c4_g1(+)	venatus.TRINITY_DN24625_c4_g1	NA	170	0	0	170	317	310	2	1	4	0	0.01892744	0.01577287	0.01104101	0.01314406	71	69	2	0	0	0	0.02816901	0.0	0.01408451	0.01408451
ochlodes_venatus	TRINITY_DN24627_c4_g1(+)	venatus.TRINITY_DN24627_c4_g1	NA	692	0	1	691	1311	1310	0	0	0	1	0.0	0.0	0.00076278	0.00050852	248	242	0	4	0	2	0.0	0.01612903	0.01612903	0.01344086
ochlodes_venatus	TRINITY_DN24628_c0_g3(+)	venatus.TRINITY_DN24628_c0_g3	NA	26	0	0	26	43	43	0	0	0	0	0.0	0.0	0.0	0.0	18	17	0	1	0	0	0.0	0.05555556	0.02777778	0.02777778
ochlodes_venatus	TRINITY_DN24628_c0_g5(+)	venatus.TRINITY_DN24628_c0_g5	NA	813	0	0	813	1515	1514	0	1	0	0	0.0	0.00066007	0.00033003	0.00033003	351	331	11	7	1	1	0.03418803	0.02279202	0.02991453	0.02943969
ochlodes_venatus	TRINITY_DN24630_c0_g2(+)	venatus.TRINITY_DN24630_c0_g2	NA	327	0	0	327	596	592	0	1	3	0	0.00503356	0.00671141	0.0033557	0.00419463	120	116	0	0	4	0	0.03333333	0.03333333	0.01666667	0.02222222
ochlodes_venatus	TRINITY_DN24631_c1_g2(+)	venatus.TRINITY_DN24631_c1_g2	OG0004679	350	0	0	350	636	636	0	0	0	0	0.0	0.0	0.0	0.0	220	208	4	5	2	1	0.02727273	0.03181818	0.02954545	0.02954545
ochlodes_venatus	TRINITY_DN24631_c1_g3(+)	venatus.TRINITY_DN24631_c1_g3	NA	4	0	0	4	8	8	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN24632_c4_g1(+)	venatus.TRINITY_DN24632_c4_g1	NA	139	0	0	139	263	263	0	0	0	0	0.0	0.0	0.0	0.0	43	43	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24633_c0_g1(+)	venatus.TRINITY_DN24633_c0_g1	NA	309	0	1	308	565	564	1	0	0	0	0.00176991	0.0	0.00088496	0.00088496	118	113	3	2	0	0	0.02542373	0.01694915	0.02118644	0.02118644
ochlodes_venatus	TRINITY_DN24635_c3_g1(+)	venatus.TRINITY_DN24635_c3_g1	NA	617	0	2	615	1153	1146	5	1	0	1	0.00433651	0.0008673	0.00346921	0.00318011	256	249	5	1	1	0	0.0234375	0.0078125	0.01367188	0.01432292
ochlodes_venatus	TRINITY_DN24636_c1_g1(+)	venatus.TRINITY_DN24636_c1_g1	NA	50	0	1	49	81	79	0	0	2	0	0.02469136	0.02469136	0.01234568	0.01646091	22	19	0	0	3	0	0.13636364	0.13636364	0.06818182	0.09090909
ochlodes_venatus	TRINITY_DN24636_c1_g4(+)	venatus.TRINITY_DN24636_c1_g4	NA	3	0	0	3	5	5	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24636_c1_g6(-)	venatus.TRINITY_DN24636_c1_g6	NA	45	0	0	45	83	83	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24637_c3_g1(-)	venatus.TRINITY_DN24637_c3_g1	NA	7	0	0	7	14	14	0	0	0	0	0.0	0.0	0.0	0.0	5	5	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24638_c2_g1(+)	venatus.TRINITY_DN24638_c2_g1	NA	1	0	0	1	1	1	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	NA	NA	NA	NA
ochlodes_venatus	TRINITY_DN24640_c1_g1(+)	venatus.TRINITY_DN24640_c1_g1	NA	513	0	0	513	947	947	0	0	0	0	0.0	0.0	0.0	0.0	247	232	11	2	2	0	0.05263158	0.01619433	0.03036437	0.0317139
ochlodes_venatus	TRINITY_DN24640_c2_g1(+)	venatus.TRINITY_DN24640_c2_g1	NA	476	2	1	473	880	879	1	0	0	0	0.00113636	0.0	0.00056818	0.00056818	169	163	3	2	1	0	0.02366864	0.01775148	0.01775148	0.01873767
ochlodes_venatus	TRINITY_DN24641_c2_g1(+)	venatus.TRINITY_DN24641_c2_g1	NA	32	0	0	32	52	50	0	0	2	0	0.03846154	0.03846154	0.01923077	0.02564103	8	6	0	0	2	0	0.25	0.25	0.125	0.16666667
ochlodes_venatus	TRINITY_DN24642_c0_g1(+)	venatus.TRINITY_DN24642_c0_g1	NA	173	0	0	173	325	325	0	0	0	0	0.0	0.0	0.0	0.0	78	76	2	0	0	0	0.02564103	0.0	0.01282051	0.01282051
ochlodes_venatus	TRINITY_DN24643_c1_g3(+)	venatus.TRINITY_DN24643_c1_g3	OG0001900	479	0	1	478	900	900	0	0	0	0	0.0	0.0	0.0	0.0	187	181	4	1	1	0	0.02673797	0.01069519	0.01604278	0.01693405
ochlodes_venatus	TRINITY_DN24644_c0_g1(+)	venatus.TRINITY_DN24644_c0_g1	OG0004313	537	0	2	535	977	974	0	1	2	0	0.00204708	0.00307062	0.00153531	0.00187649	220	205	8	6	1	0	0.04090909	0.03181818	0.03409091	0.03484848
ochlodes_venatus	TRINITY_DN24645_c3_g1(+)	venatus.TRINITY_DN24645_c3_g1	NA	120	0	0	120	222	221	0	0	1	0	0.0045045	0.0045045	0.00225225	0.003003	44	43	1	0	0	0	0.02272727	0.0	0.01136364	0.01136364
ochlodes_venatus	TRINITY_DN24646_c3_g2(-)	venatus.TRINITY_DN24646_c3_g2	NA	75	0	0	75	135	132	1	2	0	0	0.00740741	0.01481481	0.01111111	0.01111111	19	19	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24646_c3_g4(+)	venatus.TRINITY_DN24646_c3_g4	OG0003523	362	0	0	362	669	669	0	0	0	0	0.0	0.0	0.0	0.0	152	146	4	2	0	0	0.02631579	0.01315789	0.01973684	0.01973684
ochlodes_venatus	TRINITY_DN24647_c0_g1(+)	venatus.TRINITY_DN24647_c0_g1	NA	308	0	0	308	573	573	0	0	0	0	0.0	0.0	0.0	0.0	120	114	4	1	1	0	0.04166667	0.01666667	0.025	0.02638889
ochlodes_venatus	TRINITY_DN24649_c0_g1(+)	venatus.TRINITY_DN24649_c0_g1	NA	137	0	0	137	260	260	0	0	0	0	0.0	0.0	0.0	0.0	79	79	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24650_c9_g2(+)	venatus.TRINITY_DN24650_c9_g2	NA	394	0	0	394	747	747	0	0	0	0	0.0	0.0	0.0	0.0	145	145	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24653_c2_g3(+)	venatus.TRINITY_DN24653_c2_g3	NA	24	0	2	22	42	42	0	0	0	0	0.0	0.0	0.0	0.0	12	12	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24653_c2_g4(-)	venatus.TRINITY_DN24653_c2_g4	NA	51	0	1	50	90	89	0	0	0	1	0.0	0.0	0.01111111	0.00740741	20	19	0	0	0	1	0.0	0.0	0.05	0.03333333
ochlodes_venatus	TRINITY_DN24655_c0_g1(-)	venatus.TRINITY_DN24655_c0_g1	NA	38	0	0	38	65	60	5	0	0	0	0.07692308	0.0	0.03846154	0.03846154	7	7	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24655_c0_g2(+)	venatus.TRINITY_DN24655_c0_g2	NA	40	0	0	40	77	76	0	0	0	1	0.0	0.0	0.01298701	0.00865801	15	15	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24656_c1_g1(+)	venatus.TRINITY_DN24656_c1_g1	NA	186	0	0	186	330	326	0	3	1	0	0.0030303	0.01212121	0.00606061	0.00656566	76	75	0	1	0	0	0.0	0.01315789	0.00657895	0.00657895
ochlodes_venatus	TRINITY_DN24656_c2_g1(+)	venatus.TRINITY_DN24656_c2_g1	NA	3	0	0	3	6	6	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24658_c0_g1(+)	venatus.TRINITY_DN24658_c0_g1	NA	29	0	0	29	62	62	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24658_c1_g1(+)	venatus.TRINITY_DN24658_c1_g1	NA	59	1	0	58	109	108	0	1	0	0	0.0	0.00917431	0.00458716	0.00458716	19	19	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24658_c1_g2(+)	venatus.TRINITY_DN24658_c1_g2	NA	66	0	0	66	126	126	0	0	0	0	0.0	0.0	0.0	0.0	22	21	0	0	1	0	0.04545455	0.04545455	0.02272727	0.03030303
ochlodes_venatus	TRINITY_DN24659_c1_g1(+)	venatus.TRINITY_DN24659_c1_g1	NA	272	0	0	272	488	486	1	1	0	0	0.00204918	0.00204918	0.00204918	0.00204918	177	167	5	4	1	0	0.03389831	0.02824859	0.02824859	0.02919021
ochlodes_venatus	TRINITY_DN24660_c1_g1(+)	venatus.TRINITY_DN24660_c1_g1	NA	288	0	0	288	547	545	2	0	0	0	0.00365631	0.0	0.00182815	0.00182815	137	137	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24660_c1_g2(+)	venatus.TRINITY_DN24660_c1_g2	NA	65	0	0	65	124	123	0	1	0	0	0.0	0.00806452	0.00403226	0.00403226	27	26	1	0	0	0	0.03703704	0.0	0.01851852	0.01851852
ochlodes_venatus	TRINITY_DN24661_c1_g1(+)	venatus.TRINITY_DN24661_c1_g1	NA	706	0	0	706	1304	1300	2	2	0	0	0.00153374	0.00153374	0.00153374	0.00153374	312	298	7	5	1	1	0.02564103	0.01923077	0.02403846	0.02350427
ochlodes_venatus	TRINITY_DN24662_c0_g1(+)	venatus.TRINITY_DN24662_c0_g1	NA	223	0	0	223	404	401	0	2	1	0	0.00247525	0.00742574	0.00371287	0.00412541	80	76	1	3	0	0	0.0125	0.0375	0.025	0.025
ochlodes_venatus	TRINITY_DN24663_c0_g2(+)	venatus.TRINITY_DN24663_c0_g2	NA	1765	0	2	1763	3306	3284	4	14	3	1	0.00211736	0.00514217	0.00347852	0.00352893	764	752	5	7	0	0	0.0065445	0.0091623	0.0078534	0.0078534
ochlodes_venatus	TRINITY_DN24664_c0_g2(+)	venatus.TRINITY_DN24664_c0_g2	NA	290	0	0	290	560	560	0	0	0	0	0.0	0.0	0.0	0.0	107	101	1	3	2	0	0.02803738	0.04672897	0.02803738	0.03115264
ochlodes_venatus	TRINITY_DN24666_c1_g1(+)	venatus.TRINITY_DN24666_c1_g1	OG0004104	488	1	0	487	905	903	1	0	0	1	0.00110497	0.0	0.00165746	0.00128913	265	256	4	4	1	0	0.01886792	0.01886792	0.01698113	0.01761006
ochlodes_venatus	TRINITY_DN24667_c3_g1(-)	venatus.TRINITY_DN24667_c3_g1	NA	10	0	0	10	18	18	0	0	0	0	0.0	0.0	0.0	0.0	6	5	0	0	0	1	0.0	0.0	0.16666667	0.11111111
ochlodes_venatus	TRINITY_DN24667_c3_g3(+)	venatus.TRINITY_DN24667_c3_g3	NA	352	1	0	351	654	652	2	0	0	0	0.0030581	0.0	0.00152905	0.00152905	145	139	2	2	1	1	0.02068966	0.02068966	0.02413793	0.02298851
ochlodes_venatus	TRINITY_DN24668_c3_g1(-)	venatus.TRINITY_DN24668_c3_g1	NA	68	0	0	68	131	126	2	2	1	0	0.02290076	0.02290076	0.01908397	0.02035623	13	13	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24669_c3_g5(+)	venatus.TRINITY_DN24669_c3_g5	NA	414	0	3	411	754	752	0	2	0	0	0.0	0.00265252	0.00132626	0.00132626	131	125	0	3	0	3	0.0	0.02290076	0.03435115	0.02671756
ochlodes_venatus	TRINITY_DN24669_c3_g6(+)	venatus.TRINITY_DN24669_c3_g6	NA	59	0	0	59	113	113	0	0	0	0	0.0	0.0	0.0	0.0	19	19	0	0	0	0	0.0	0.0	0.0	0.0
ochlodes_venatus	TRINITY_DN24670_c4_g1(+)	venatus.TRINITY_DN24670_c4_g1	NA	516	0	1	515	965	964	1	0	0	0	0.00103627	0.0	0.00051813	0.00051813	242	237	0	5	0	0	0.0	0.02066116	0.01033058	0.01033058
ochlodes_venatus	TRINITY_DN24670_c4_g2(+)	venatus.TRINITY_DN24670_c4_g2	NA	380	0	1	379	697	694	2	0	1	0	0.00430416	0.00143472	0.00215208	0.0023912	171	168	0	3	0	0	0.0	0.01754386	0.00877193	0.00877193
ochlodes_venatus	TRINITY_DN24672_c2_g2(+)	venatus.TRINITY_DN24672_c2_g2	OG0005069	2068	0	0	2068	3961	3956	0	4	1	0	0.00025246	0.00126231	0.00063115	0.00067323	699	695	0	4	0	0	0.0	0.00572246	0.00286123	0.00286123
