species	locus	protein	group	proper_codons	multivariant_codons	multidegenerate_codons	valid_codons	0_all	0_invariant	0_hetA	0_hetB	0_hetAB	0_fixed	0_pi_CeAr_337	0_pi_CeAr_408	0_pi_between	0_pi_total	4_all	4_invariant	4_hetA	4_hetB	4_hetAB	4_fixed	4_pi_CeAr_337	4_pi_CeAr_408	4_pi_between	4_pi_total
celastrina_argiolus	TRINITY_DN16385_c3_g3(+)	argiolus.TRINITY_DN16385_c3_g3	NA	247	1	0	246	467	467	0	0	0	0	0.0	0.0	0.0	0.0	116	114	0	1	1	0	0.00862069	0.01724138	0.00862069	0.01005747
celastrina_argiolus	TRINITY_DN16386_c0_g1(+)	argiolus.TRINITY_DN16386_c0_g1	NA	407	0	0	407	771	768	1	1	1	0	0.00259403	0.00259403	0.00194553	0.0021617	115	113	2	0	0	0	0.0173913	0.0	0.00869565	0.00869565
celastrina_argiolus	TRINITY_DN16387_c2_g1(+)	argiolus.TRINITY_DN16387_c2_g1	NA	583	0	0	583	1096	1096	0	0	0	0	0.0	0.0	0.0	0.0	313	307	0	2	2	2	0.00638978	0.01277955	0.01277955	0.01171459
celastrina_argiolus	TRINITY_DN16387_c3_g2(-)	argiolus.TRINITY_DN16387_c3_g2	NA	70	0	0	70	136	133	2	1	0	0	0.01470588	0.00735294	0.01102941	0.01102941	28	28	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16388_c0_g2(+)	argiolus.TRINITY_DN16388_c0_g2	NA	444	0	1	443	843	843	0	0	0	0	0.0	0.0	0.0	0.0	262	255	3	0	1	3	0.01526718	0.00381679	0.01908397	0.01590331
celastrina_argiolus	TRINITY_DN16388_c1_g1(-)	argiolus.TRINITY_DN16388_c1_g1	NA	106	0	0	106	202	200	0	2	0	0	0.0	0.00990099	0.0049505	0.0049505	41	41	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16388_c2_g1(+)	argiolus.TRINITY_DN16388_c2_g1	OG0002743	472	0	0	472	915	915	0	0	0	0	0.0	0.0	0.0	0.0	180	180	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16389_c1_g1(+)	argiolus.TRINITY_DN16389_c1_g1	NA	344	0	0	344	652	652	0	0	0	0	0.0	0.0	0.0	0.0	166	160	0	1	5	0	0.03012048	0.03614458	0.01807229	0.02309237
celastrina_argiolus	TRINITY_DN16390_c1_g1(+)	argiolus.TRINITY_DN16390_c1_g1	NA	468	0	0	468	877	875	0	1	0	1	0.0	0.00114025	0.00171038	0.0013303	210	203	4	2	0	1	0.01904762	0.00952381	0.01904762	0.01746032
celastrina_argiolus	TRINITY_DN16390_c2_g1(+)	argiolus.TRINITY_DN16390_c2_g1	NA	1099	0	1	1098	2084	2076	5	2	1	0	0.00287908	0.00143954	0.00191939	0.00199936	289	285	3	0	0	1	0.01038062	0.0	0.00865052	0.00749712
celastrina_argiolus	TRINITY_DN16392_c0_g1(+)	argiolus.TRINITY_DN16392_c0_g1	NA	320	0	0	320	606	606	0	0	0	0	0.0	0.0	0.0	0.0	129	127	0	2	0	0	0.0	0.01550388	0.00775194	0.00775194
celastrina_argiolus	TRINITY_DN16392_c0_g2(+)	argiolus.TRINITY_DN16392_c0_g2	NA	71	0	0	71	130	129	1	0	0	0	0.00769231	0.0	0.00384615	0.00384615	21	19	0	1	1	0	0.04761905	0.0952381	0.04761905	0.05555556
celastrina_argiolus	TRINITY_DN16392_c0_g3(-)	argiolus.TRINITY_DN16392_c0_g3	NA	80	0	0	80	148	146	1	0	0	1	0.00675676	0.0	0.01013514	0.00788289	56	54	1	0	1	0	0.03571429	0.01785714	0.01785714	0.02083333
celastrina_argiolus	TRINITY_DN16393_c3_g3(+)	argiolus.TRINITY_DN16393_c3_g3	NA	159	0	0	159	300	300	0	0	0	0	0.0	0.0	0.0	0.0	65	65	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16393_c4_g1(+)	argiolus.TRINITY_DN16393_c4_g1	NA	198	0	0	198	377	377	0	0	0	0	0.0	0.0	0.0	0.0	54	52	2	0	0	0	0.03703704	0.0	0.01851852	0.01851852
celastrina_argiolus	TRINITY_DN16394_c6_g1(+)	argiolus.TRINITY_DN16394_c6_g1	NA	346	0	0	346	676	674	1	1	0	0	0.00147929	0.00147929	0.00147929	0.00147929	135	134	0	0	0	1	0.0	0.0	0.00740741	0.00493827
celastrina_argiolus	TRINITY_DN16394_c7_g1(-)	argiolus.TRINITY_DN16394_c7_g1	NA	127	0	0	127	236	235	1	0	0	0	0.00423729	0.0	0.00211864	0.00211864	78	78	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16394_c8_g1(+)	argiolus.TRINITY_DN16394_c8_g1	NA	606	0	0	606	1136	1132	1	1	2	0	0.00264085	0.00264085	0.00176056	0.00205399	248	245	0	2	0	1	0.0	0.00806452	0.00806452	0.00672043
celastrina_argiolus	TRINITY_DN16395_c11_g1(+)	argiolus.TRINITY_DN16395_c11_g1	OG0001939	157	0	0	157	303	302	0	1	0	0	0.0	0.00330033	0.00165017	0.00165017	59	58	0	1	0	0	0.0	0.01694915	0.00847458	0.00847458
celastrina_argiolus	TRINITY_DN16396_c4_g1(+)	argiolus.TRINITY_DN16396_c4_g1	NA	116	0	0	116	220	219	1	0	0	0	0.00454545	0.0	0.00227273	0.00227273	40	39	0	0	0	1	0.0	0.0	0.025	0.01666667
celastrina_argiolus	TRINITY_DN16396_c6_g2(+)	argiolus.TRINITY_DN16396_c6_g2	NA	130	0	0	130	248	248	0	0	0	0	0.0	0.0	0.0	0.0	83	83	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16397_c0_g1(+)	argiolus.TRINITY_DN16397_c0_g1	NA	515	0	0	515	986	982	4	0	0	0	0.0040568	0.0	0.0020284	0.0020284	223	219	4	0	0	0	0.01793722	0.0	0.00896861	0.00896861
celastrina_argiolus	TRINITY_DN16398_c2_g2(+)	argiolus.TRINITY_DN16398_c2_g2	NA	1	0	0	1	2	2	0	0	0	0	0.0	0.0	0.0	0.0	1	1	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16398_c2_g3(+)	argiolus.TRINITY_DN16398_c2_g3	NA	415	0	0	415	787	787	0	0	0	0	0.0	0.0	0.0	0.0	162	161	0	0	0	1	0.0	0.0	0.00617284	0.00411523
celastrina_argiolus	TRINITY_DN16399_c4_g3(+)	argiolus.TRINITY_DN16399_c4_g3	NA	326	0	1	325	617	617	0	0	0	0	0.0	0.0	0.0	0.0	121	116	2	1	2	0	0.03305785	0.02479339	0.02066116	0.02341598
celastrina_argiolus	TRINITY_DN16403_c3_g4(+)	argiolus.TRINITY_DN16403_c3_g4	OG0002003	445	0	1	444	835	834	1	0	0	0	0.0011976	0.0	0.0005988	0.0005988	182	178	4	0	0	0	0.02197802	0.0	0.01098901	0.01098901
celastrina_argiolus	TRINITY_DN16403_c3_g6(+)	argiolus.TRINITY_DN16403_c3_g6	NA	91	0	0	91	158	158	0	0	0	0	0.0	0.0	0.0	0.0	42	39	2	0	0	1	0.04761905	0.0	0.04761905	0.03968254
celastrina_argiolus	TRINITY_DN16404_c3_g3(+)	argiolus.TRINITY_DN16404_c3_g3	NA	928	0	0	928	1748	1746	2	0	0	0	0.00114416	0.0	0.00057208	0.00057208	416	403	7	3	0	3	0.01682692	0.00721154	0.01923077	0.01682692
celastrina_argiolus	TRINITY_DN16405_c1_g2(+)	argiolus.TRINITY_DN16405_c1_g2	NA	466	0	0	466	907	907	0	0	0	0	0.0	0.0	0.0	0.0	233	232	0	1	0	0	0.0	0.00429185	0.00214592	0.00214592
celastrina_argiolus	TRINITY_DN16406_c1_g1(+)	argiolus.TRINITY_DN16406_c1_g1	NA	18	0	0	18	34	34	0	0	0	0	0.0	0.0	0.0	0.0	7	7	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16406_c4_g1(+)	argiolus.TRINITY_DN16406_c4_g1	OG0001524	182	0	0	182	363	363	0	0	0	0	0.0	0.0	0.0	0.0	84	84	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16406_c6_g1(+)	argiolus.TRINITY_DN16406_c6_g1	NA	35	0	0	35	66	66	0	0	0	0	0.0	0.0	0.0	0.0	13	13	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16407_c4_g1(+)	argiolus.TRINITY_DN16407_c4_g1	NA	119	0	0	119	227	227	0	0	0	0	0.0	0.0	0.0	0.0	51	50	0	1	0	0	0.0	0.01960784	0.00980392	0.00980392
celastrina_argiolus	TRINITY_DN16407_c6_g1(+)	argiolus.TRINITY_DN16407_c6_g1	NA	733	0	0	733	1412	1409	0	0	2	1	0.00141643	0.00141643	0.00141643	0.00141643	446	439	0	1	0	6	0.0	0.00224215	0.01457399	0.01008968
celastrina_argiolus	TRINITY_DN16407_c6_g3(+)	argiolus.TRINITY_DN16407_c6_g3	NA	41	0	0	41	77	77	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16408_c3_g1(+)	argiolus.TRINITY_DN16408_c3_g1	NA	340	0	0	340	647	645	2	0	0	0	0.00309119	0.0	0.0015456	0.0015456	196	191	4	1	0	0	0.02040816	0.00510204	0.0127551	0.0127551
celastrina_argiolus	TRINITY_DN16408_c5_g2(-)	argiolus.TRINITY_DN16408_c5_g2	NA	59	0	0	59	110	109	0	0	1	0	0.00909091	0.00909091	0.00454545	0.0060606	15	15	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16408_c6_g2(+)	argiolus.TRINITY_DN16408_c6_g2	NA	267	1	0	266	461	454	0	0	7	0	0.01518438	0.01518438	0.00759219	0.01012292	134	114	0	5	15	0	0.1119403	0.14925373	0.07462687	0.09328359
celastrina_argiolus	TRINITY_DN16409_c1_g1(+)	argiolus.TRINITY_DN16409_c1_g1	NA	343	0	0	343	638	628	5	0	0	5	0.00783699	0.0	0.01175549	0.00914316	208	201	5	0	1	1	0.02884615	0.00480769	0.01923077	0.01842949
celastrina_argiolus	TRINITY_DN16409_c1_g2(+)	argiolus.TRINITY_DN16409_c1_g2	NA	214	0	0	214	413	413	0	0	0	0	0.0	0.0	0.0	0.0	112	111	1	0	0	0	0.00892857	0.0	0.00446429	0.00446429
celastrina_argiolus	TRINITY_DN16410_c0_g1(+)	argiolus.TRINITY_DN16410_c0_g1	NA	42	0	0	42	84	84	0	0	0	0	0.0	0.0	0.0	0.0	22	22	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16411_c0_g1(+)	argiolus.TRINITY_DN16411_c0_g1	NA	698	0	0	698	1328	1327	0	1	0	0	0.0	0.00075301	0.00037651	0.00037651	396	391	3	1	0	1	0.00757576	0.00252525	0.00757576	0.00673401
celastrina_argiolus	TRINITY_DN16412_c4_g1(+)	argiolus.TRINITY_DN16412_c4_g1	NA	241	0	1	240	442	437	4	0	1	0	0.01131222	0.00226244	0.00565611	0.00603318	120	118	1	1	0	0	0.00833333	0.00833333	0.00833333	0.00833333
celastrina_argiolus	TRINITY_DN16412_c4_g2(+)	argiolus.TRINITY_DN16412_c4_g2	NA	676	0	0	676	1296	1293	0	3	0	0	0.0	0.00231481	0.00115741	0.00115741	310	309	1	0	0	0	0.00322581	0.0	0.0016129	0.0016129
celastrina_argiolus	TRINITY_DN16413_c0_g1(+)	argiolus.TRINITY_DN16413_c0_g1	OG0002868	512	0	1	511	957	955	0	2	0	0	0.0	0.00208986	0.00104493	0.00104493	229	221	6	2	0	0	0.02620087	0.00873362	0.01746725	0.01746725
celastrina_argiolus	TRINITY_DN16414_c1_g4(+)	argiolus.TRINITY_DN16414_c1_g4	OG0002056	522	0	0	522	969	969	0	0	0	0	0.0	0.0	0.0	0.0	216	215	0	1	0	0	0.0	0.00462963	0.00231481	0.00231481
celastrina_argiolus	TRINITY_DN16414_c1_g5(+)	argiolus.TRINITY_DN16414_c1_g5	NA	766	0	0	766	1445	1445	0	0	0	0	0.0	0.0	0.0	0.0	262	260	1	1	0	0	0.00381679	0.00381679	0.00381679	0.00381679
celastrina_argiolus	TRINITY_DN16415_c0_g1(+)	argiolus.TRINITY_DN16415_c0_g1	NA	691	0	0	691	1285	1282	0	3	0	0	0.0	0.00233463	0.00116732	0.00116732	305	293	4	6	1	1	0.01639344	0.02295082	0.02131148	0.02076503
celastrina_argiolus	TRINITY_DN16417_c3_g6(-)	argiolus.TRINITY_DN16417_c3_g6	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA
celastrina_argiolus	TRINITY_DN16417_c4_g1(+)	argiolus.TRINITY_DN16417_c4_g1	NA	489	0	0	489	944	944	0	0	0	0	0.0	0.0	0.0	0.0	205	204	0	0	1	0	0.00487805	0.00487805	0.00243902	0.00325203
celastrina_argiolus	TRINITY_DN16418_c2_g1(+)	argiolus.TRINITY_DN16418_c2_g1	NA	99	0	0	99	190	190	0	0	0	0	0.0	0.0	0.0	0.0	39	39	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16418_c2_g2(+)	argiolus.TRINITY_DN16418_c2_g2	NA	403	0	0	403	749	748	1	0	0	0	0.00133511	0.0	0.00066756	0.00066756	163	154	6	2	1	0	0.04294479	0.01840491	0.02760736	0.02862986
celastrina_argiolus	TRINITY_DN16419_c0_g1(+)	argiolus.TRINITY_DN16419_c0_g1	NA	185	0	0	185	358	358	0	0	0	0	0.0	0.0	0.0	0.0	102	99	1	2	0	0	0.00980392	0.01960784	0.01470588	0.01470588
celastrina_argiolus	TRINITY_DN16420_c2_g1(+)	argiolus.TRINITY_DN16420_c2_g1	OG0001773	484	0	0	484	927	926	0	0	0	1	0.0	0.0	0.00107875	0.00071917	217	214	0	3	0	0	0.0	0.01382488	0.00691244	0.00691244
celastrina_argiolus	TRINITY_DN16420_c3_g1(+)	argiolus.TRINITY_DN16420_c3_g1	NA	437	0	0	437	829	829	0	0	0	0	0.0	0.0	0.0	0.0	222	218	0	4	0	0	0.0	0.01801802	0.00900901	0.00900901
celastrina_argiolus	TRINITY_DN16420_c4_g1(+)	argiolus.TRINITY_DN16420_c4_g1	NA	205	1	0	204	384	382	1	1	0	0	0.00260417	0.00260417	0.00260417	0.00260417	89	88	0	0	0	1	0.0	0.0	0.01123596	0.00749064
celastrina_argiolus	TRINITY_DN16420_c4_g4(+)	argiolus.TRINITY_DN16420_c4_g4	OG0003956	329	0	1	328	624	624	0	0	0	0	0.0	0.0	0.0	0.0	110	108	2	0	0	0	0.01818182	0.0	0.00909091	0.00909091
celastrina_argiolus	TRINITY_DN16421_c2_g3(+)	argiolus.TRINITY_DN16421_c2_g3	NA	44	0	0	44	75	73	1	1	0	0	0.01333333	0.01333333	0.01333333	0.01333333	14	11	2	0	0	1	0.14285714	0.0	0.14285714	0.11904762
celastrina_argiolus	TRINITY_DN16421_c4_g1(+)	argiolus.TRINITY_DN16421_c4_g1	NA	330	0	0	330	623	623	0	0	0	0	0.0	0.0	0.0	0.0	156	156	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16421_c5_g1(+)	argiolus.TRINITY_DN16421_c5_g1	NA	38	0	0	38	69	69	0	0	0	0	0.0	0.0	0.0	0.0	21	21	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16422_c3_g2(+)	argiolus.TRINITY_DN16422_c3_g2	OG0002966	583	0	2	581	1099	1095	2	0	2	0	0.00363967	0.00181984	0.00181984	0.00212314	191	190	1	0	0	0	0.0052356	0.0	0.0026178	0.0026178
celastrina_argiolus	TRINITY_DN16422_c3_g6(+)	argiolus.TRINITY_DN16422_c3_g6	OG0001911	170	0	0	170	322	321	0	1	0	0	0.0	0.00310559	0.0015528	0.0015528	65	64	1	0	0	0	0.01538462	0.0	0.00769231	0.00769231
celastrina_argiolus	TRINITY_DN16423_c4_g2(+)	argiolus.TRINITY_DN16423_c4_g2	NA	496	0	0	496	967	967	0	0	0	0	0.0	0.0	0.0	0.0	261	259	1	1	0	0	0.00383142	0.00383142	0.00383142	0.00383142
celastrina_argiolus	TRINITY_DN16424_c7_g2(+)	argiolus.TRINITY_DN16424_c7_g2	NA	312	0	0	312	611	611	0	0	0	0	0.0	0.0	0.0	0.0	136	136	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16424_c7_g3(+)	argiolus.TRINITY_DN16424_c7_g3	NA	337	0	1	336	646	645	1	0	0	0	0.00154799	0.0	0.00077399	0.00077399	143	143	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16425_c0_g2(+)	argiolus.TRINITY_DN16425_c0_g2	NA	366	1	0	365	678	676	1	1	0	0	0.00147493	0.00147493	0.00147493	0.00147493	184	179	2	1	0	2	0.01086957	0.00543478	0.01902174	0.01539855
celastrina_argiolus	TRINITY_DN16425_c1_g1(+)	argiolus.TRINITY_DN16425_c1_g1	NA	440	0	0	440	836	835	0	1	0	0	0.0	0.00119617	0.00059809	0.00059809	201	195	0	4	2	0	0.00995025	0.02985075	0.01492537	0.01658375
celastrina_argiolus	TRINITY_DN16426_c3_g1(+)	argiolus.TRINITY_DN16426_c3_g1	NA	279	0	0	279	535	533	2	0	0	0	0.00373832	0.0	0.00186916	0.00186916	115	115	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16426_c4_g1(+)	argiolus.TRINITY_DN16426_c4_g1	NA	59	0	1	58	112	112	0	0	0	0	0.0	0.0	0.0	0.0	34	34	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16428_c0_g1(+)	argiolus.TRINITY_DN16428_c0_g1	NA	293	0	0	293	556	553	0	3	0	0	0.0	0.00539568	0.00269784	0.00269784	98	97	1	0	0	0	0.01020408	0.0	0.00510204	0.00510204
celastrina_argiolus	TRINITY_DN16428_c1_g1(+)	argiolus.TRINITY_DN16428_c1_g1	NA	535	0	1	534	1029	1024	3	2	0	0	0.00291545	0.00194363	0.00242954	0.00242954	207	202	3	1	1	0	0.01932367	0.00966184	0.01207729	0.01288244
celastrina_argiolus	TRINITY_DN16429_c1_g2(+)	argiolus.TRINITY_DN16429_c1_g2	NA	656	0	0	656	1222	1221	1	0	0	0	0.00081833	0.0	0.00040917	0.00040917	247	245	0	1	0	1	0.0	0.00404858	0.00607287	0.00472334
celastrina_argiolus	TRINITY_DN16429_c1_g5(+)	argiolus.TRINITY_DN16429_c1_g5	NA	227	0	0	227	438	437	0	0	1	0	0.00228311	0.00228311	0.00114155	0.00152207	96	92	1	3	0	0	0.01041667	0.03125	0.02083333	0.02083333
celastrina_argiolus	TRINITY_DN16430_c0_g1(+)	argiolus.TRINITY_DN16430_c0_g1	NA	344	0	0	344	636	629	4	1	2	0	0.00943396	0.00471698	0.00550314	0.00602725	161	152	3	2	4	0	0.04347826	0.03726708	0.02795031	0.0320911
celastrina_argiolus	TRINITY_DN16431_c4_g1(-)	argiolus.TRINITY_DN16431_c4_g1	NA	55	0	0	55	107	106	0	1	0	0	0.0	0.00934579	0.0046729	0.0046729	18	18	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16431_c4_g2(+)	argiolus.TRINITY_DN16431_c4_g2	NA	215	0	0	215	413	413	0	0	0	0	0.0	0.0	0.0	0.0	85	85	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16432_c0_g2(+)	argiolus.TRINITY_DN16432_c0_g2	NA	637	0	0	637	1233	1232	0	1	0	0	0.0	0.00081103	0.00040552	0.00040552	282	280	0	2	0	0	0.0	0.0070922	0.0035461	0.0035461
celastrina_argiolus	TRINITY_DN16435_c0_g1(+)	argiolus.TRINITY_DN16435_c0_g1	NA	618	0	1	617	1155	1150	2	3	0	0	0.0017316	0.0025974	0.0021645	0.0021645	282	273	3	5	1	0	0.0141844	0.0212766	0.01595745	0.01654847
celastrina_argiolus	TRINITY_DN16436_c1_g2(+)	argiolus.TRINITY_DN16436_c1_g2	NA	162	0	0	162	305	303	0	2	0	0	0.0	0.00655738	0.00327869	0.00327869	88	87	1	0	0	0	0.01136364	0.0	0.00568182	0.00568182
celastrina_argiolus	TRINITY_DN16436_c2_g1(+)	argiolus.TRINITY_DN16436_c2_g1	NA	768	1	1	766	1444	1426	2	11	5	0	0.00484765	0.01108033	0.00623269	0.00680979	328	314	0	12	2	0	0.00609756	0.04268293	0.02134146	0.02235772
celastrina_argiolus	TRINITY_DN16437_c2_g1(+)	argiolus.TRINITY_DN16437_c2_g1	NA	372	0	0	372	698	698	0	0	0	0	0.0	0.0	0.0	0.0	197	190	0	5	1	1	0.00507614	0.03045685	0.02030457	0.01945855
celastrina_argiolus	TRINITY_DN16438_c0_g2(+)	argiolus.TRINITY_DN16438_c0_g2	NA	104	0	0	104	201	201	0	0	0	0	0.0	0.0	0.0	0.0	42	42	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16438_c1_g1(-)	argiolus.TRINITY_DN16438_c1_g1	NA	56	0	0	56	103	103	0	0	0	0	0.0	0.0	0.0	0.0	15	15	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16439_c0_g1(+)	argiolus.TRINITY_DN16439_c0_g1	NA	271	0	0	271	527	526	0	1	0	0	0.0	0.00189753	0.00094877	0.00094877	166	166	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16439_c0_g2(+)	argiolus.TRINITY_DN16439_c0_g2	NA	896	1	5	890	1659	1637	9	0	13	0	0.013261	0.00783605	0.0066305	0.00793651	292	282	1	1	8	0	0.03082192	0.03082192	0.01712329	0.0216895
celastrina_argiolus	TRINITY_DN16439_c0_g3(+)	argiolus.TRINITY_DN16439_c0_g3	OG0001583	269	0	0	269	509	508	0	1	0	0	0.0	0.00196464	0.00098232	0.00098232	113	111	0	2	0	0	0.0	0.01769912	0.00884956	0.00884956
celastrina_argiolus	TRINITY_DN16439_c0_g4(+)	argiolus.TRINITY_DN16439_c0_g4	NA	74	0	0	74	137	137	0	0	0	0	0.0	0.0	0.0	0.0	35	34	0	1	0	0	0.0	0.02857143	0.01428571	0.01428571
celastrina_argiolus	TRINITY_DN16442_c0_g2(+)	argiolus.TRINITY_DN16442_c0_g2	NA	215	0	0	215	402	396	0	2	0	4	0.0	0.00497512	0.01243781	0.00912106	42	39	0	2	0	1	0.0	0.04761905	0.04761905	0.03968254
celastrina_argiolus	TRINITY_DN16443_c0_g1(+)	argiolus.TRINITY_DN16443_c0_g1	NA	466	0	1	465	878	878	0	0	0	0	0.0	0.0	0.0	0.0	179	174	3	0	1	1	0.02234637	0.00558659	0.01675978	0.01582868
celastrina_argiolus	TRINITY_DN16444_c0_g2(+)	argiolus.TRINITY_DN16444_c0_g2	NA	328	0	0	328	618	616	0	1	1	0	0.00161812	0.00323625	0.00161812	0.00188781	143	140	1	1	1	0	0.01398601	0.01398601	0.01048951	0.01165501
celastrina_argiolus	TRINITY_DN16444_c0_g3(+)	argiolus.TRINITY_DN16444_c0_g3	NA	133	0	0	133	252	252	0	0	0	0	0.0	0.0	0.0	0.0	70	67	0	2	1	0	0.01428571	0.04285714	0.02142857	0.02380952
celastrina_argiolus	TRINITY_DN16445_c5_g2(+)	argiolus.TRINITY_DN16445_c5_g2	NA	549	1	0	548	1018	1016	0	1	1	0	0.00098232	0.00196464	0.00098232	0.00114604	281	270	1	3	6	1	0.02491103	0.03202847	0.02135231	0.02372479
celastrina_argiolus	TRINITY_DN16446_c2_g2(+)	argiolus.TRINITY_DN16446_c2_g2	NA	254	0	1	253	466	465	0	1	0	0	0.0	0.00214592	0.00107296	0.00107296	113	109	1	3	0	0	0.00884956	0.02654867	0.01769912	0.01769912
celastrina_argiolus	TRINITY_DN16446_c3_g2(+)	argiolus.TRINITY_DN16446_c3_g2	OG0005042	468	0	0	468	898	898	0	0	0	0	0.0	0.0	0.0	0.0	235	233	0	0	2	0	0.00851064	0.00851064	0.00425532	0.00567376
celastrina_argiolus	TRINITY_DN16446_c3_g3(+)	argiolus.TRINITY_DN16446_c3_g3	NA	233	0	0	233	415	414	1	0	0	0	0.00240964	0.0	0.00120482	0.00120482	105	100	3	0	2	0	0.04761905	0.01904762	0.02380952	0.02698413
celastrina_argiolus	TRINITY_DN16446_c4_g1(+)	argiolus.TRINITY_DN16446_c4_g1	NA	493	0	1	492	886	885	0	1	0	0	0.0	0.00112867	0.00056433	0.00056433	241	222	2	10	1	6	0.01244813	0.04564315	0.05186722	0.04426003
celastrina_argiolus	TRINITY_DN16447_c1_g1(+)	argiolus.TRINITY_DN16447_c1_g1	OG0003674	1204	0	0	1204	2250	2249	0	1	0	0	0.0	0.00044444	0.00022222	0.00022222	452	439	4	8	1	0	0.01106195	0.0199115	0.01438053	0.01474926
celastrina_argiolus	TRINITY_DN16448_c6_g1(+)	argiolus.TRINITY_DN16448_c6_g1	NA	254	0	0	254	500	500	0	0	0	0	0.0	0.0	0.0	0.0	97	97	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16448_c14_g1(+)	argiolus.TRINITY_DN16448_c14_g1	NA	202	0	0	202	382	382	0	0	0	0	0.0	0.0	0.0	0.0	96	96	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16449_c0_g2(+)	argiolus.TRINITY_DN16449_c0_g2	NA	1038	0	0	1038	1942	1940	1	0	1	0	0.00102987	0.00051493	0.00051493	0.00060075	483	476	0	7	0	0	0.0	0.01449275	0.00724638	0.00724638
celastrina_argiolus	TRINITY_DN16451_c0_g2(+)	argiolus.TRINITY_DN16451_c0_g2	NA	1053	0	0	1053	2038	2038	0	0	0	0	0.0	0.0	0.0	0.0	422	421	0	1	0	0	0.0	0.00236967	0.00118483	0.00118483
celastrina_argiolus	TRINITY_DN16452_c1_g2(+)	argiolus.TRINITY_DN16452_c1_g2	NA	194	0	0	194	378	378	0	0	0	0	0.0	0.0	0.0	0.0	80	80	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16453_c0_g1(+)	argiolus.TRINITY_DN16453_c0_g1	NA	954	1	0	953	1831	1830	0	1	0	0	0.0	0.00054615	0.00027307	0.00027307	475	469	1	4	1	0	0.00421053	0.01052632	0.00631579	0.00666667
celastrina_argiolus	TRINITY_DN16454_c0_g1(+)	argiolus.TRINITY_DN16454_c0_g1	NA	567	0	0	567	1082	1082	0	0	0	0	0.0	0.0	0.0	0.0	305	299	5	0	1	0	0.01967213	0.00327869	0.00983607	0.01038252
celastrina_argiolus	TRINITY_DN16456_c5_g1(+)	argiolus.TRINITY_DN16456_c5_g1	NA	458	0	0	458	869	867	1	1	0	0	0.00115075	0.00115075	0.00115075	0.00115075	250	250	0	0	0	0	0.0	0.0	0.0	0.0
celastrina_argiolus	TRINITY_DN16457_c0_g1(+)	argiolus.TRINITY_DN16457_c0_g1	NA	962	0	0	962	1796	1795	1	0	0	0	0.00055679	0.0	0.0002784	0.0002784	474	451	8	5	9	1	0.03586498	0.02953586	0.02531646	0.02777778
celastrina_argiolus	TRINITY_DN16458_c1_g1(+)	argiolus.TRINITY_DN16458_c1_g1	OG0003819	45	0	0	45	86	86	0	0	0	0	0.0	0.0	0.0	0.0	16	16	0	0	0	0	0.0	0.0	0.0	0.0
